evaluated_model_type,wrapper_model_name,chunk_index,stream_label,active_model,period_accuracy,cumulative_accuracy
NaiveBayes,AER_NaiveBayes,1,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,92.992992992993,92.992992992993
NaiveBayes,AER_MultiModel,1,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,92.992992992993,92.992992992993
NaiveBayes,ShadowExpertModel_NaiveBayes,1,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,92.992992992993,92.992992992993
NaiveBayes,AER_NaiveBayes,2,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.39999999999999,93.6968484242121
NaiveBayes,AER_MultiModel,2,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.39999999999999,93.6968484242121
NaiveBayes,ShadowExpertModel_NaiveBayes,2,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.39999999999999,93.6968484242121
NaiveBayes,AER_NaiveBayes,3,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,95.3,94.23141047015672
NaiveBayes,AER_MultiModel,3,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,95.3,94.23141047015672
NaiveBayes,ShadowExpertModel_NaiveBayes,3,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,95.3,94.23141047015672
NaiveBayes,AER_NaiveBayes,4,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.8,94.37359339834958
NaiveBayes,AER_MultiModel,4,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.8,94.37359339834958
NaiveBayes,ShadowExpertModel_NaiveBayes,4,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.8,94.37359339834958
NaiveBayes,AER_NaiveBayes,5,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.5,94.3988797759552
NaiveBayes,AER_MultiModel,5,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.5,94.3988797759552
NaiveBayes,ShadowExpertModel_NaiveBayes,5,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.5,94.3988797759552
NaiveBayes,AER_NaiveBayes,6,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,92.30000000000001,94.04900816802801
NaiveBayes,AER_MultiModel,6,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,92.30000000000001,94.04900816802801
NaiveBayes,ShadowExpertModel_NaiveBayes,6,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,92.30000000000001,94.04900816802801
NaiveBayes,AER_NaiveBayes,7,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,93.7,93.99914273467638
NaiveBayes,AER_MultiModel,7,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,93.7,93.99914273467638
NaiveBayes,ShadowExpertModel_NaiveBayes,7,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,93.7,93.99914273467638
NaiveBayes,AER_NaiveBayes,8,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,93.7,93.96174521815227
NaiveBayes,AER_MultiModel,8,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,93.7,93.96174521815227
NaiveBayes,ShadowExpertModel_NaiveBayes,8,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,93.7,93.96174521815227
NaiveBayes,AER_NaiveBayes,9,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.39999999999999,94.01044560506723
NaiveBayes,AER_MultiModel,9,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.39999999999999,94.01044560506723
NaiveBayes,ShadowExpertModel_NaiveBayes,9,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,94.39999999999999,94.01044560506723
NaiveBayes,AER_NaiveBayes,10,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,92.4,93.84938493849386
NaiveBayes,AER_MultiModel,10,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,92.4,93.84938493849386
NaiveBayes,ShadowExpertModel_NaiveBayes,10,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,92.4,93.84938493849386
NaiveBayes,AER_NaiveBayes,11,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,88.3,93.34484953177562
NaiveBayes,AER_MultiModel,11,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,88.3,93.34484953177562
NaiveBayes,ShadowExpertModel_NaiveBayes,11,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,88.3,93.34484953177562
NaiveBayes,AER_NaiveBayes,12,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,87.1,92.82440203350279
NaiveBayes,AER_MultiModel,12,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,87.1,92.82440203350279
NaiveBayes,ShadowExpertModel_NaiveBayes,12,Synthetic_SEA_Known_Drift,Expert_0_GaussianNB,87.1,92.82440203350279
NaiveBayes,AER_NaiveBayes,13,Synthetic_SEA_Known_Drift,Expert_1_GaussianNB,90.69069069069069,92.6604092937375
NaiveBayes,AER_MultiModel,13,Synthetic_SEA_Known_Drift,Expert_2_ARFClassifier,95.3,93.01484729594584
NaiveBayes,ShadowExpertModel_NaiveBayes,13,Synthetic_SEA_Known_Drift,Expert_1_GaussianNB,92.30000000000001,92.78406031233172
NaiveBayes,AER_NaiveBayes,14,Synthetic_SEA_Known_Drift,Expert_1_GaussianNB,92.4,92.64180597228176
NaiveBayes,AER_MultiModel,14,Synthetic_SEA_Known_Drift,Expert_2_ARFClassifier,98.0,93.37095506821916
NaiveBayes,ShadowExpertModel_NaiveBayes,14,Synthetic_SEA_Known_Drift,Expert_1_GaussianNB,93.4,92.82805914708193
NaiveBayes,AER_NaiveBayes,15,Synthetic_SEA_Known_Drift,Expert_1_GaussianNB,93.7,92.71236164821977
NaiveBayes,AER_MultiModel,15,Synthetic_SEA_Known_Drift,Expert_6_GaussianNB,93.48697394789579,93.37867573514703
NaiveBayes,ShadowExpertModel_NaiveBayes,15,Synthetic_SEA_Known_Drift,Expert_1_GaussianNB,94.1,92.91286085739048
