evaluated_model_type,wrapper_model_name,chunk_index,stream_label,active_model,period_accuracy,cumulative_accuracy
HT,AER_HT,1,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.992992992993,92.992992992993
HT,AER_MultiModel,1,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.992992992993,92.992992992993
HT,ShadowExpertModel_HT,1,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.992992992993,92.992992992993
HT,AER_HT,2,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,94.39999999999999,93.6968484242121
HT,AER_MultiModel,2,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,94.39999999999999,93.6968484242121
HT,ShadowExpertModel_HT,2,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,94.39999999999999,93.6968484242121
HT,AER_HT,3,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,95.3,94.23141047015672
HT,AER_MultiModel,3,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,95.3,94.23141047015672
HT,ShadowExpertModel_HT,3,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,95.3,94.23141047015672
HT,AER_HT,4,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.7,93.84846211552889
HT,AER_MultiModel,4,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.7,93.84846211552889
HT,ShadowExpertModel_HT,4,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.7,93.84846211552889
HT,AER_HT,5,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.2,93.51870374074815
HT,AER_MultiModel,5,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.2,93.51870374074815
HT,ShadowExpertModel_HT,5,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.2,93.51870374074815
HT,AER_HT,6,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,94.19999999999999,93.6322720453409
HT,AER_MultiModel,6,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,94.19999999999999,93.6322720453409
HT,ShadowExpertModel_HT,6,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,94.19999999999999,93.6322720453409
HT,AER_HT,7,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,96.89999999999999,94.09915702243178
HT,AER_MultiModel,7,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,96.89999999999999,94.09915702243178
HT,ShadowExpertModel_HT,7,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,96.89999999999999,94.09915702243178
HT,AER_HT,8,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,96.3,94.37429678709839
HT,AER_MultiModel,8,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,96.3,94.37429678709839
HT,ShadowExpertModel_HT,8,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,96.3,94.37429678709839
HT,AER_HT,9,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,97.8,94.75497277475276
HT,AER_MultiModel,9,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,97.8,94.75497277475276
HT,ShadowExpertModel_HT,9,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,97.8,94.75497277475276
HT,AER_HT,10,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,97.0,94.97949794979498
HT,AER_MultiModel,10,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,97.0,94.97949794979498
HT,ShadowExpertModel_HT,10,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,97.0,94.97949794979498
HT,AER_HT,11,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,93.7,94.86316937903446
HT,AER_MultiModel,11,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,93.7,94.86316937903446
HT,ShadowExpertModel_HT,11,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,93.7,94.86316937903446
HT,AER_HT,12,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.30000000000001,94.64955412951079
HT,AER_MultiModel,12,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.30000000000001,94.64955412951079
HT,ShadowExpertModel_HT,12,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.30000000000001,94.64955412951079
HT,AER_HT,13,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,94.5,94.63804908069852
HT,AER_MultiModel,13,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,94.5,94.63804908069852
HT,ShadowExpertModel_HT,13,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,94.5,94.63804908069852
HT,AER_HT,14,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.60000000000001,94.49246374741053
HT,AER_MultiModel,14,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.60000000000001,94.49246374741053
HT,ShadowExpertModel_HT,14,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,92.60000000000001,94.49246374741053
HT,AER_HT,15,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,93.4,94.41962797519835
HT,AER_MultiModel,15,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,93.4,94.41962797519835
HT,ShadowExpertModel_HT,15,Synthetic_SEA_Known_Drift,Expert_0_HoeffdingTreeClassifier,93.4,94.41962797519835
